Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,N_req_kg_per_ha,P_req_kg_per_ha,K_req_kg_per_ha,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
211,1996,12,Uttar Pradesh,Jhansi,rice,9600,890.63,22.26575,10.68756,19.59386,213751.2,102600.576,188101.056,25,80,6.5,1200,2,18
211,1996,12,Uttar Pradesh,Jhansi,maize,22580,854.74,23.07798,10.25688,14.53058,521100.7884,231600.3504,328100.4964,22,70,6,800,2.5,20
211,1996,12,Uttar Pradesh,Jhansi,chickpea,117940,1031.8,18.5724,10.318,18.5724,2190428.856,1216904.92,2190428.856,20,60,6.5,600,1.5,16
211,1997,12,Uttar Pradesh,Jhansi,rice,9020,600.89,15.02225,7.21068,13.21958,135500.695,65040.3336,119240.6116,25,80,6.5,1200,2,18
211,1997,12,Uttar Pradesh,Jhansi,maize,23010,1338.55,36.14085,16.0626,22.75535,831600.9585,369600.426,523600.6035,22,70,6,800,2.5,20
211,1997,12,Uttar Pradesh,Jhansi,chickpea,117340,992.59,17.86662,9.9259,17.86662,2096469.191,1164705.106,2096469.191,20,60,6.5,600,1.5,16
211,1998,12,Uttar Pradesh,Jhansi,rice,11960,759.2,18.98,9.1104,16.7024,227000.8,108960.384,199760.704,25,80,6.5,1200,2,18
211,1998,12,Uttar Pradesh,Jhansi,maize,23300,1202.15,32.45805,14.4258,20.43655,756272.565,336121.14,476171.615,22,70,6,800,2.5,20
211,1998,12,Uttar Pradesh,Jhansi,chickpea,115170,752.97,13.55346,7.5297,13.55346,1560951.988,867195.549,1560951.988,20,60,6.5,600,1.5,16
211,1999,12,Uttar Pradesh,Jhansi,rice,8910,818.18,20.4545,9.81816,17.99996,182249.595,87479.8056,160379.6436,25,80,6.5,1200,2,18
211,1999,12,Uttar Pradesh,Jhansi,maize,25080,721.29,19.47483,8.65548,12.26193,488428.7364,217079.4384,307529.2044,22,70,6,800,2.5,20
211,1999,12,Uttar Pradesh,Jhansi,chickpea,107540,1014.97,18.26946,10.1497,18.26946,1964697.728,1091498.738,1964697.728,20,60,6.5,600,1.5,16
211,2000,12,Uttar Pradesh,Jhansi,rice,10310,978.66,24.4665,11.74392,21.53052,252249.615,121079.8152,221979.6612,25,80,6.5,1200,2,18
211,2000,12,Uttar Pradesh,Jhansi,maize,28030,1849.8,49.9446,22.1976,31.4466,1399947.138,622198.728,881448.198,22,70,6,800,2.5,20
211,2000,12,Uttar Pradesh,Jhansi,chickpea,116240,826.57,14.87826,8.2657,14.87826,1729448.942,960804.968,1729448.942,20,60,6.5,600,1.5,16
211,2001,12,Uttar Pradesh,Jhansi,rice,10430,704.7,17.6175,8.4564,15.5034,183750.525,88200.252,161700.462,25,80,6.5,1200,2,18
211,2001,12,Uttar Pradesh,Jhansi,maize,28040,1058.49,28.57923,12.70188,17.99433,801361.6092,356160.7152,504561.0132,22,70,6,800,2.5,20
211,2001,12,Uttar Pradesh,Jhansi,chickpea,138410,1031.21,18.56178,10.3121,18.56178,2569135.97,1427297.761,2569135.97,20,60,6.5,600,1.5,16
211,2002,12,Uttar Pradesh,Jhansi,rice,6220,160.77,4.01925,1.92924,3.53694,24999.735,11999.8728,21999.7668,25,80,6.5,1200,2,18
211,2002,12,Uttar Pradesh,Jhansi,maize,24820,332.39,8.97453,3.98868,5.65063,222747.8346,98999.0376,140248.6366,22,70,6,800,2.5,20
211,2002,12,Uttar Pradesh,Jhansi,chickpea,139830,830.29,14.94522,8.3029,14.94522,2089790.113,1160994.507,2089790.113,20,60,6.5,600,1.5,16
211,2003,12,Uttar Pradesh,Jhansi,rice,8220,891.73,22.29325,10.70076,19.61806,183250.515,87960.2472,161260.4532,25,80,6.5,1200,2,18
211,2003,12,Uttar Pradesh,Jhansi,maize,30820,1205.71,32.55417,14.46852,20.49707,1003319.519,445919.7864,631719.6974,22,70,6,800,2.5,20
211,2003,12,Uttar Pradesh,Jhansi,chickpea,115850,1026.07,18.46926,10.2607,18.46926,2139663.771,1188702.095,2139663.771,20,60,6.5,600,1.5,16
211,2004,12,Uttar Pradesh,Jhansi,rice,11980,480.8,12.02,5.7696,10.5776,143999.6,69119.808,126719.648,25,80,6.5,1200,2,18
211,2004,12,Uttar Pradesh,Jhansi,maize,36350,900.14,24.30378,10.80168,15.30238,883442.403,392641.068,556241.513,22,70,6,800,2.5,20
211,2004,12,Uttar Pradesh,Jhansi,chickpea,108540,1008.38,18.15084,10.0838,18.15084,1970092.174,1094495.652,1970092.174,20,60,6.5,600,1.5,16
211,2005,12,Uttar Pradesh,Jhansi,rice,8080,1257.43,31.43575,15.08916,27.66346,254000.86,121920.4128,223520.7568,25,80,6.5,1200,2,18
211,2005,12,Uttar Pradesh,Jhansi,maize,30390,749.59,20.23893,8.99508,12.74303,615061.0827,273360.4812,387260.6817,22,70,6,800,2.5,20
211,2005,12,Uttar Pradesh,Jhansi,chickpea,71610,908.11,16.34598,9.0811,16.34598,1170535.628,650297.571,1170535.628,20,60,6.5,600,1.5,16
211,2006,12,Uttar Pradesh,Jhansi,rice,5230,871.89,21.79725,10.46268,19.18158,113999.6175,54719.8164,100319.6634,25,80,6.5,1200,2,18
211,2006,12,Uttar Pradesh,Jhansi,maize,35450,905.78,24.45606,10.86936,15.39826,866967.327,385318.812,545868.317,22,70,6,800,2.5,20
211,2006,12,Uttar Pradesh,Jhansi,chickpea,71700,814.64,14.66352,8.1464,14.66352,1051374.384,584096.88,1051374.384,20,60,6.5,600,1.5,16
211,2007,12,Uttar Pradesh,Jhansi,rice,5460,549.45,13.73625,6.5934,12.0879,74999.925,35999.964,65999.934,25,80,6.5,1200,2,18
211,2007,12,Uttar Pradesh,Jhansi,maize,43050,722.65,19.51155,8.6718,12.28505,839972.2275,373320.99,528871.4025,22,70,6,800,2.5,20
211,2007,12,Uttar Pradesh,Jhansi,chickpea,47600,761.34,13.70412,7.6134,13.70412,652316.112,362397.84,652316.112,20,60,6.5,600,1.5,16
211,2008,12,Uttar Pradesh,Jhansi,rice,5730,1193.72,29.843,14.32464,26.26184,171000.39,82080.1872,150480.3432,25,80,6.5,1200,2,18
211,2008,12,Uttar Pradesh,Jhansi,maize,42270,1012.3,27.3321,12.1476,17.2091,1155327.867,513479.052,727428.657,22,70,6,800,2.5,20
211,2008,12,Uttar Pradesh,Jhansi,chickpea,68770,1077.65,19.3977,10.7765,19.3977,1333979.829,741099.905,1333979.829,20,60,6.5,600,1.5,16
211,2009,12,Uttar Pradesh,Jhansi,rice,4540,1136.56,28.414,13.63872,25.00432,128999.56,61919.7888,113519.6128,25,80,6.5,1200,2,18
211,2009,12,Uttar Pradesh,Jhansi,maize,38810,1651.38,44.58726,19.81656,28.07346,1730431.561,769080.6936,1089530.983,22,70,6,800,2.5,20
211,2009,12,Uttar Pradesh,Jhansi,chickpea,67370,1089.8,19.6164,10.898,19.6164,1321556.868,734198.26,1321556.868,20,60,6.5,600,1.5,16
211,2010,12,Uttar Pradesh,Jhansi,rice,8130,1942.19,48.55475,23.30628,42.72818,394750.1175,189480.0564,347380.1034,25,80,6.5,1200,2,18
211,2010,12,Uttar Pradesh,Jhansi,maize,38420,1560.39,42.13053,18.72468,26.52663,1618654.963,719402.2056,1019153.125,22,70,6,800,2.5,20
211,2010,12,Uttar Pradesh,Jhansi,chickpea,64960,1006.93,18.12474,10.0693,18.12474,1177383.11,654101.728,1177383.11,20,60,6.5,600,1.5,16
211,2011,12,Uttar Pradesh,Jhansi,rice,14280,1838.94,45.9735,22.06728,40.45668,656501.58,315120.7584,577721.3904,25,80,6.5,1200,2,18
211,2011,12,Uttar Pradesh,Jhansi,maize,30140,1132.71,30.58317,13.59252,19.25607,921776.7438,409678.5528,580377.9498,22,70,6,800,2.5,20
211,2011,12,Uttar Pradesh,Jhansi,chickpea,73250,1260.89,22.69602,12.6089,22.69602,1662483.465,923601.925,1662483.465,20,60,6.5,600,1.5,16
211,2012,12,Uttar Pradesh,Jhansi,rice,11360,1876.76,46.919,22.52112,41.28872,532999.84,255839.9232,469039.8592,25,80,6.5,1200,2,18
211,2012,12,Uttar Pradesh,Jhansi,maize,26500,1296.23,34.99821,15.55476,22.03591,927452.565,412201.14,583951.615,22,70,6,800,2.5,20
211,2012,12,Uttar Pradesh,Jhansi,chickpea,83140,1218.91,21.94038,12.1891,21.94038,1824123.193,1013401.774,1824123.193,20,60,6.5,600,1.5,16
211,2013,12,Uttar Pradesh,Jhansi,rice,12100,1807.44,45.186,21.68928,39.76368,546750.6,262440.288,481140.528,25,80,6.5,1200,2,18
211,2013,12,Uttar Pradesh,Jhansi,maize,27450,619.67,16.73109,7.43604,10.53439,459268.4205,204119.298,289169.0055,22,70,6,800,2.5,20
211,2013,12,Uttar Pradesh,Jhansi,chickpea,74070,329.82,5.93676,3.2982,5.93676,439735.8132,244297.674,439735.8132,20,60,6.5,600,1.5,16
211,2014,12,Uttar Pradesh,Jhansi,rice,10550,1748.82,43.7205,20.98584,38.47404,461251.275,221400.612,405901.122,25,80,6.5,1200,2,18
211,2014,12,Uttar Pradesh,Jhansi,maize,22140,979.22,26.43894,11.75064,16.64674,585358.1316,260159.1696,368558.8236,22,70,6,800,2.5,20
211,2014,12,Uttar Pradesh,Jhansi,chickpea,64110,411.32,7.40376,4.1132,7.40376,474655.0536,263697.252,474655.0536,20,60,6.5,600,1.5,16
211,2015,12,Uttar Pradesh,Jhansi,rice,10290,1665.69,41.64225,19.98828,36.64518,428498.7525,205679.4012,377078.9022,25,80,6.5,1200,2,18
211,2015,12,Uttar Pradesh,Jhansi,maize,17200,700.58,18.91566,8.40696,11.90986,325349.352,144599.712,204849.592,22,70,6,800,2.5,20
211,2015,12,Uttar Pradesh,Jhansi,chickpea,23500,637.45,11.4741,6.3745,11.4741,269641.35,149800.75,269641.35,20,60,6.5,600,1.5,16
211,2016,12,Uttar Pradesh,Jhansi,rice,11660,1291.3,32.2825,15.4956,28.4086,376413.95,180678.696,331244.276,25,80,6.5,1200,2,18
211,2016,12,Uttar Pradesh,Jhansi,maize,29230,1150.72,31.06944,13.80864,19.56224,908159.7312,403626.5472,571804.2752,22,70,6,800,2.5,20
211,2016,12,Uttar Pradesh,Jhansi,chickpea,96230,1291.79,23.25222,12.9179,23.25222,2237561.131,1243089.517,2237561.131,20,60,6.5,600,1.5,16
211,2017,12,Uttar Pradesh,Jhansi,rice,10210,1589.75,39.74375,19.077,34.9745,405783.6875,194776.17,357089.645,25,80,6.5,1200,2,18
211,2017,12,Uttar Pradesh,Jhansi,maize,20740,888.9,24.0003,10.6668,15.1113,497766.222,221229.432,313408.362,22,70,6,800,2.5,20
211,2017,12,Uttar Pradesh,Jhansi,chickpea,42860,1100.63,19.81134,11.0063,19.81134,849114.0324,471730.018,849114.0324,20,60,6.5,600,1.5,16
213,1966,12,Uttar Pradesh,Jalaun,rice,7600,197.37,4.93425,2.36844,4.34214,37500.3,18000.144,33000.264,25,80,6.5,1200,2,18
213,1966,12,Uttar Pradesh,Jalaun,chickpea,128400,322.43,5.80374,3.2243,5.80374,745200.216,414000.12,745200.216,20,60,6.5,600,1.5,16
213,1967,12,Uttar Pradesh,Jalaun,rice,7100,521.13,13.02825,6.25356,11.46486,92500.575,44400.276,81400.506,25,80,6.5,1200,2,18
213,1967,12,Uttar Pradesh,Jalaun,maize,200,1000,27,12,17,5400,2400,3400,22,70,6,800,2.5,20
213,1967,12,Uttar Pradesh,Jalaun,chickpea,144800,585.64,10.54152,5.8564,10.54152,1526412.096,848006.72,1526412.096,20,60,6.5,600,1.5,16
213,1968,12,Uttar Pradesh,Jalaun,rice,8900,168.54,4.2135,2.02248,3.70788,37500.15,18000.072,33000.132,25,80,6.5,1200,2,18
213,1968,12,Uttar Pradesh,Jalaun,chickpea,141000,638.3,11.4894,6.383,11.4894,1620005.4,900003,1620005.4,20,60,6.5,600,1.5,16
213,1969,12,Uttar Pradesh,Jalaun,rice,8700,448.28,11.207,5.37936,9.86216,97500.9,46800.432,85800.792,25,80,6.5,1200,2,18
213,1969,12,Uttar Pradesh,Jalaun,chickpea,145800,584.36,10.51848,5.8436,10.51848,1533594.384,851996.88,1533594.384,20,60,6.5,600,1.5,16
213,1970,12,Uttar Pradesh,Jalaun,rice,11400,552.63,13.81575,6.63156,12.15786,157499.55,75599.784,138599.604,25,80,6.5,1200,2,18
213,1970,12,Uttar Pradesh,Jalaun,maize,100,1000,27,12,17,2700,1200,1700,22,70,6,800,2.5,20
213,1970,12,Uttar Pradesh,Jalaun,chickpea,133400,547.98,9.86364,5.4798,9.86364,1315809.576,731005.32,1315809.576,20,60,6.5,600,1.5,16
213,1971,12,Uttar Pradesh,Jalaun,rice,15300,516.34,12.9085,6.19608,11.35948,197500.05,94800.024,173800.044,25,80,6.5,1200,2,18
213,1971,12,Uttar Pradesh,Jalaun,chickpea,116800,702.91,12.65238,7.0291,12.65238,1477797.984,820998.88,1477797.984,20,60,6.5,600,1.5,16
213,1972,12,Uttar Pradesh,Jalaun,rice,15800,506.33,12.65825,6.07596,11.13926,200000.35,96000.168,176000.308,25,80,6.5,1200,2,18
213,1972,12,Uttar Pradesh,Jalaun,chickpea,119900,677.23,12.19014,6.7723,12.19014,1461597.786,811998.77,1461597.786,20,60,6.5,600,1.5,16
213,1973,12,Uttar Pradesh,Jalaun,rice,8900,337.08,8.427,4.04496,7.41576,75000.3,36000.144,66000.264,25,80,6.5,1200,2,18
213,1973,12,Uttar Pradesh,Jalaun,chickpea,115900,483.18,8.69724,4.8318,8.69724,1008010.116,560005.62,1008010.116,20,60,6.5,600,1.5,16
213,1974,12,Uttar Pradesh,Jalaun,rice,6600,151.52,3.788,1.81824,3.33344,25000.8,12000.384,22000.704,25,80,6.5,1200,2,18
213,1974,12,Uttar Pradesh,Jalaun,chickpea,105600,528.41,9.51138,5.2841,9.51138,1004401.728,558000.96,1004401.728,20,60,6.5,600,1.5,16
213,1975,12,Uttar Pradesh,Jalaun,rice,6100,590.16,14.754,7.08192,12.98352,89999.4,43199.712,79199.472,25,80,6.5,1200,2,18
213,1975,12,Uttar Pradesh,Jalaun,chickpea,100300,618.15,11.1267,6.1815,11.1267,1116008.01,620004.45,1116008.01,20,60,6.5,600,1.5,16
213,1976,12,Uttar Pradesh,Jalaun,rice,8400,500,12.5,6,11,105000,50400,92400,25,80,6.5,1200,2,18
213,1976,12,Uttar Pradesh,Jalaun,chickpea,96500,722.28,13.00104,7.2228,13.00104,1254600.36,697000.2,1254600.36,20,60,6.5,600,1.5,16
213,1977,12,Uttar Pradesh,Jalaun,rice,4700,531.91,13.29775,6.38292,11.70202,62499.425,29999.724,54999.494,25,80,6.5,1200,2,18
213,1977,12,Uttar Pradesh,Jalaun,chickpea,93300,800.64,14.41152,8.0064,14.41152,1344594.816,746997.12,1344594.816,20,60,6.5,600,1.5,16
213,1978,12,Uttar Pradesh,Jalaun,rice,7700,558.44,13.961,6.70128,12.28568,107499.7,51599.856,94599.736,25,80,6.5,1200,2,18
213,1978,12,Uttar Pradesh,Jalaun,chickpea,87900,641.64,11.54952,6.4164,11.54952,1015202.808,564001.56,1015202.808,20,60,6.5,600,1.5,16
213,1979,12,Uttar Pradesh,Jalaun,rice,7400,27.03,0.67575,0.32436,0.59466,5000.55,2400.264,4400.484,25,80,6.5,1200,2,18
213,1979,12,Uttar Pradesh,Jalaun,chickpea,118700,347.09,6.24762,3.4709,6.24762,741592.494,411995.83,741592.494,20,60,6.5,600,1.5,16
213,1980,12,Uttar Pradesh,Jalaun,rice,4700,404.26,10.1065,4.85112,8.89372,47500.55,22800.264,41800.484,25,80,6.5,1200,2,18
213,1980,12,Uttar Pradesh,Jalaun,chickpea,94200,722.93,13.01274,7.2293,13.01274,1225800.108,681000.06,1225800.108,20,60,6.5,600,1.5,16
213,1981,12,Uttar Pradesh,Jalaun,rice,3800,710.53,17.76325,8.52636,15.63166,67500.35,32400.168,59400.308,25,80,6.5,1200,2,18
213,1981,12,Uttar Pradesh,Jalaun,chickpea,90100,937.85,16.8813,9.3785,16.8813,1521005.13,845002.85,1521005.13,20,60,6.5,600,1.5,16
213,1982,12,Uttar Pradesh,Jalaun,rice,1700,647.06,16.1765,7.76472,14.23532,27500.05,13200.024,24200.044,25,80,6.5,1200,2,18
213,1982,12,Uttar Pradesh,Jalaun,chickpea,89300,930.57,16.75026,9.3057,16.75026,1495798.218,830999.01,1495798.218,20,60,6.5,600,1.5,16
213,1983,12,Uttar Pradesh,Jalaun,rice,3500,971.43,24.28575,11.65716,21.37146,85000.125,40800.06,74800.11,25,80,6.5,1200,2,18
213,1983,12,Uttar Pradesh,Jalaun,chickpea,85100,854.29,15.37722,8.5429,15.37722,1308601.422,727000.79,1308601.422,20,60,6.5,600,1.5,16
213,1984,12,Uttar Pradesh,Jalaun,rice,4300,534.88,13.372,6.41856,11.76736,57499.6,27599.808,50599.648,25,80,6.5,1200,2,18
213,1984,12,Uttar Pradesh,Jalaun,chickpea,89400,794.18,14.29524,7.9418,14.29524,1277994.456,709996.92,1277994.456,20,60,6.5,600,1.5,16
213,1985,12,Uttar Pradesh,Jalaun,rice,2600,961.54,24.0385,11.53848,21.15388,62500.1,30000.048,55000.088,25,80,6.5,1200,2,18
213,1985,12,Uttar Pradesh,Jalaun,chickpea,97700,854.66,15.38388,8.5466,15.38388,1503005.076,835002.82,1503005.076,20,60,6.5,600,1.5,16
213,1986,12,Uttar Pradesh,Jalaun,rice,2500,920,23,11.04,20.24,57500,27600,50600,25,80,6.5,1200,2,18
213,1986,12,Uttar Pradesh,Jalaun,chickpea,98400,834.35,15.0183,8.3435,15.0183,1477800.72,821000.4,1477800.72,20,60,6.5,600,1.5,16
213,1987,12,Uttar Pradesh,Jalaun,rice,1600,812.5,20.3125,9.75,17.875,32500,15600,28600,25,80,6.5,1200,2,18
213,1987,12,Uttar Pradesh,Jalaun,chickpea,96500,723.32,13.01976,7.2332,13.01976,1256406.84,698003.8,1256406.84,20,60,6.5,600,1.5,16
213,1988,12,Uttar Pradesh,Jalaun,rice,1900,947.37,23.68425,11.36844,20.84214,45000.075,21600.036,39600.066,25,80,6.5,1200,2,18
213,1988,12,Uttar Pradesh,Jalaun,chickpea,87000,847.13,15.24834,8.4713,15.24834,1326605.58,737003.1,1326605.58,20,60,6.5,600,1.5,16
213,1989,12,Uttar Pradesh,Jalaun,rice,2400,666.67,16.66675,8.00004,14.66674,40000.2,19200.096,35200.176,25,80,6.5,1200,2,18
213,1989,12,Uttar Pradesh,Jalaun,chickpea,90800,789.65,14.2137,7.8965,14.2137,1290603.96,717002.2,1290603.96,20,60,6.5,600,1.5,16
213,1990,12,Uttar Pradesh,Jalaun,rice,1880,984.04,24.601,11.80848,21.64888,46249.88,22199.9424,40699.8944,25,80,6.5,1200,2,18
213,1990,12,Uttar Pradesh,Jalaun,maize,20,1000,27,12,17,540,240,340,22,70,6,800,2.5,20
213,1990,12,Uttar Pradesh,Jalaun,chickpea,88200,887.07,15.96726,8.8707,15.96726,1408312.332,782395.74,1408312.332,20,60,6.5,600,1.5,16
213,1991,12,Uttar Pradesh,Jalaun,rice,1490,1114.09,27.85225,13.36908,24.50998,41499.8525,19919.9292,36519.8702,25,80,6.5,1200,2,18
213,1991,12,Uttar Pradesh,Jalaun,maize,20,500,13.5,6,8.5,270,120,170,22,70,6,800,2.5,20
213,1991,12,Uttar Pradesh,Jalaun,chickpea,76920,909.91,16.37838,9.0991,16.37838,1259824.99,699902.772,1259824.99,20,60,6.5,600,1.5,16
213,1992,12,Uttar Pradesh,Jalaun,rice,1400,1042.86,26.0715,12.51432,22.94292,36500.1,17520.048,32120.088,25,80,6.5,1200,2,18
213,1992,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
213,1992,12,Uttar Pradesh,Jalaun,chickpea,72880,893.94,16.09092,8.9394,16.09092,1172706.25,651503.472,1172706.25,20,60,6.5,600,1.5,16
213,1993,12,Uttar Pradesh,Jalaun,rice,1120,857.14,21.4285,10.28568,18.85708,23999.92,11519.9616,21119.9296,25,80,6.5,1200,2,18
213,1993,12,Uttar Pradesh,Jalaun,chickpea,75960,857.69,15.43842,8.5769,15.43842,1172702.383,651501.324,1172702.383,20,60,6.5,600,1.5,16
213,1994,12,Uttar Pradesh,Jalaun,rice,1210,1024.79,25.61975,12.29748,22.54538,30999.8975,14879.9508,27279.9098,25,80,6.5,1200,2,18
213,1994,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
213,1994,12,Uttar Pradesh,Jalaun,chickpea,76970,691.05,12.4389,6.9105,12.4389,957422.133,531901.185,957422.133,20,60,6.5,600,1.5,16
213,1995,12,Uttar Pradesh,Jalaun,rice,1330,714.29,17.85725,8.57148,15.71438,23750.1425,11400.0684,20900.1254,25,80,6.5,1200,2,18
213,1995,12,Uttar Pradesh,Jalaun,maize,10,2000,54,24,34,540,240,340,22,70,6,800,2.5,20
213,1995,12,Uttar Pradesh,Jalaun,chickpea,78840,716.9,12.9042,7.169,12.9042,1017367.128,565203.96,1017367.128,20,60,6.5,600,1.5,16
213,1996,12,Uttar Pradesh,Jalaun,rice,1260,1182.54,29.5635,14.19048,26.01588,37250.01,17880.0048,32780.0088,25,80,6.5,1200,2,18
213,1996,12,Uttar Pradesh,Jalaun,maize,20,1500,40.5,18,25.5,810,360,510,22,70,6,800,2.5,20
213,1996,12,Uttar Pradesh,Jalaun,chickpea,69760,1007.88,18.14184,10.0788,18.14184,1265574.758,703097.088,1265574.758,20,60,6.5,600,1.5,16
213,1997,12,Uttar Pradesh,Jalaun,rice,1750,600,15,7.2,13.2,26250,12600,23100,25,80,6.5,1200,2,18
213,1997,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
213,1997,12,Uttar Pradesh,Jalaun,chickpea,66440,819.24,14.74632,8.1924,14.74632,979745.5008,544303.056,979745.5008,20,60,6.5,600,1.5,16
213,1998,12,Uttar Pradesh,Jalaun,rice,1650,757.58,18.9395,9.09096,16.66676,31250.175,15000.084,27500.154,25,80,6.5,1200,2,18
213,1998,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
213,1998,12,Uttar Pradesh,Jalaun,chickpea,69010,762.35,13.7223,7.6235,13.7223,946975.923,526097.735,946975.923,20,60,6.5,600,1.5,16
213,1999,12,Uttar Pradesh,Jalaun,rice,1660,819.28,20.482,9.83136,18.02416,34000.12,16320.0576,29920.1056,25,80,6.5,1200,2,18
213,1999,12,Uttar Pradesh,Jalaun,chickpea,69540,1234.4,22.2192,12.344,22.2192,1545123.168,858401.76,1545123.168,20,60,6.5,600,1.5,16
213,2000,12,Uttar Pradesh,Jalaun,rice,2210,977.38,24.4345,11.72856,21.50236,54000.245,25920.1176,47520.2156,25,80,6.5,1200,2,18
213,2000,12,Uttar Pradesh,Jalaun,chickpea,84490,722.1,12.9978,7.221,12.9978,1098184.122,610102.29,1098184.122,20,60,6.5,600,1.5,16
213,2001,12,Uttar Pradesh,Jalaun,rice,1090,706.42,17.6605,8.47704,15.54124,19249.945,9239.9736,16939.9516,25,80,6.5,1200,2,18
213,2001,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
213,2001,12,Uttar Pradesh,Jalaun,chickpea,89830,1254.48,22.58064,12.5448,22.58064,2028418.891,1126899.384,2028418.891,20,60,6.5,600,1.5,16
213,2002,12,Uttar Pradesh,Jalaun,rice,400,550,13.75,6.6,12.1,5500,2640,4840,25,80,6.5,1200,2,18
213,2002,12,Uttar Pradesh,Jalaun,chickpea,87910,1066.66,19.19988,10.6666,19.19988,1687861.451,937700.806,1687861.451,20,60,6.5,600,1.5,16
213,2003,12,Uttar Pradesh,Jalaun,rice,860,895.35,22.38375,10.7442,19.6977,19250.025,9240.012,16940.022,25,80,6.5,1200,2,18
213,2003,12,Uttar Pradesh,Jalaun,maize,40,1250,33.75,15,21.25,1350,600,850,22,70,6,800,2.5,20
213,2003,12,Uttar Pradesh,Jalaun,chickpea,69660,1197.39,21.55302,11.9739,21.55302,1501383.373,834101.874,1501383.373,20,60,6.5,600,1.5,16
213,2004,12,Uttar Pradesh,Jalaun,rice,920,478.26,11.9565,5.73912,10.52172,10999.98,5279.9904,9679.9824,25,80,6.5,1200,2,18
213,2004,12,Uttar Pradesh,Jalaun,maize,30,1000,27,12,17,810,360,510,22,70,6,800,2.5,20
213,2004,12,Uttar Pradesh,Jalaun,chickpea,62270,1084.47,19.52046,10.8447,19.52046,1215539.044,675299.469,1215539.044,20,60,6.5,600,1.5,16
213,2005,12,Uttar Pradesh,Jalaun,rice,760,1263.16,31.579,15.15792,27.78952,24000.04,11520.0192,21120.0352,25,80,6.5,1200,2,18
213,2005,12,Uttar Pradesh,Jalaun,maize,20,500,13.5,6,8.5,270,120,170,22,70,6,800,2.5,20
213,2005,12,Uttar Pradesh,Jalaun,chickpea,51490,979.22,17.62596,9.7922,17.62596,907560.6804,504200.378,907560.6804,20,60,6.5,600,1.5,16
213,2006,12,Uttar Pradesh,Jalaun,rice,560,875,21.875,10.5,19.25,12250,5880,10780,25,80,6.5,1200,2,18
213,2006,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
213,2006,12,Uttar Pradesh,Jalaun,chickpea,47920,656.09,11.80962,6.5609,11.80962,565916.9904,314398.328,565916.9904,20,60,6.5,600,1.5,16
213,2007,12,Uttar Pradesh,Jalaun,rice,610,426.23,10.65575,5.11476,9.37706,6500.0075,3120.0036,5720.0066,25,80,6.5,1200,2,18
213,2007,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
213,2007,12,Uttar Pradesh,Jalaun,chickpea,36400,593.13,10.67634,5.9313,10.67634,388618.776,215899.32,388618.776,20,60,6.5,600,1.5,16
213,2008,12,Uttar Pradesh,Jalaun,rice,450,1200,30,14.4,26.4,13500,6480,11880,25,80,6.5,1200,2,18
213,2008,12,Uttar Pradesh,Jalaun,maize,20,500,13.5,6,8.5,270,120,170,22,70,6,800,2.5,20
213,2008,12,Uttar Pradesh,Jalaun,chickpea,45110,1138.11,20.48598,11.3811,20.48598,924122.5578,513401.421,924122.5578,20,60,6.5,600,1.5,16
213,2009,12,Uttar Pradesh,Jalaun,rice,340,1147.06,28.6765,13.76472,25.23532,9750.01,4680.0048,8580.0088,25,80,6.5,1200,2,18
213,2009,12,Uttar Pradesh,Jalaun,maize,30,1666.67,45.00009,20.00004,28.33339,1350.0027,600.0012,850.0017,22,70,6,800,2.5,20
213,2009,12,Uttar Pradesh,Jalaun,chickpea,42590,963.37,17.34066,9.6337,17.34066,738538.7094,410299.283,738538.7094,20,60,6.5,600,1.5,16
213,2010,12,Uttar Pradesh,Jalaun,rice,570,1947.37,48.68425,23.36844,42.84214,27750.0225,13320.0108,24420.0198,25,80,6.5,1200,2,18
213,2010,12,Uttar Pradesh,Jalaun,maize,20,1000,27,12,17,540,240,340,22,70,6,800,2.5,20
213,2010,12,Uttar Pradesh,Jalaun,chickpea,39230,1146.32,20.63376,11.4632,20.63376,809462.4048,449701.336,809462.4048,20,60,6.5,600,1.5,16
213,2011,12,Uttar Pradesh,Jalaun,rice,530,1849.06,46.2265,22.18872,40.67932,24500.045,11760.0216,21560.0396,25,80,6.5,1200,2,18
213,2011,12,Uttar Pradesh,Jalaun,maize,10,1000,27,12,17,270,120,170,22,70,6,800,2.5,20
